node_index,node_id,node_name
16924,DB03844,"N-(2,6-Diflouro-Benzyl)-4-Sulfamoyl-Benzamide"
16925,DB03877,AL-4623
16926,DB03950,(S)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide
16927,DB03975,Mercuribenzoic Acid
16928,DB04002,4-Sulfonamide-[4-(Thiomethylaminobutane)]Benzamide
16929,DB04081,"(4s-Trans)-4-(Methylamino)-5,6-Dihydro-6-Methyl-4h-Thieno(2,3-B)Thiopyran-2-Sulfonamide-7,7-Dioxide"
16930,DB04089,AL5300
16931,DB04180,"4-(Aminosulfonyl)-N-[(2,4-Difluorophenyl)Methyl]-Benzamide"
16932,DB04203,3-Mercuri-4-Aminobenzenesulfonamide
16933,DB04371,AL6528
16934,DB04394,3-Nitro-4-(2-Oxo-Pyrrolidin-1-Yl)-Benzenesulfonamide
16935,DB04549,"4-(Aminosulfonyl)-N-[(2,3,4-Trifluorophenyl)Methyl]-Benzamide"
16936,DB04600,"4-[(3-BROMO-4-O-SULFAMOYLBENZYL)(4-CYANOPHENYL)AMINO]-4H-[1,2,4]-TRIAZOLE"
16937,DB04601,"4-[(4-O-SULFAMOYLBENZYL)(4-CYANOPHENYL)AMINO]-4H-[1,2,4]-TRIAZOLE"
16938,DB04763,"1-N-(4-SULFAMOYLPHENYL-ETHYL)-2,4,6-TRIMETHYLPYRIDINIUM"
16939,DB06891,"5-{[(4-AMINO-3-CHLORO-5-FLUOROPHENYL)SULFONYL]AMINO}-1,3,4-THIADIAZOLE-2-SULFONAMIDE"
16940,DB06954,"2-(cycloheptylmethyl)-1,1-dioxido-1-benzothiophen-6-yl sulfamate"
16941,DB07048,"N-[(2R)-5-(aminosulfonyl)-2,3-dihydro-1H-inden-2-yl]-2-propylpentanamide"
16942,DB07050,"5-[(phenylsulfonyl)amino]-1,3,4-thiadiazole-2-sulfonamide"
16943,DB07363,"THIOPHENE-2,5-DISULFONIC ACID 2-AMIDE-5-(4-METHYL-BENZYLAMIDE)"
16944,DB07467,(S)-Indapamide
16945,DB07476,N-[4-(AMINOSULFONYL)PHENYL]-2-MERCAPTOBENZAMIDE
16946,DB07596,"(17beta)-17-(cyanomethyl)-2-methoxyestra-1(10),2,4-trien-3-yl sulfamate"
16947,DB07632,"5-(2-chlorophenyl)-1,3,4-thiadiazole-2-sulfonamide"
16948,DB07710,PHENYLALANYLAMINODI(ETHYLOXY)ETHYL BENZENESULFONAMIDEAMINOCARBONYLBENZENESULFONAMIDE
16949,DB07742,"N-(2,3-DIFLUORO-BENZYL)-4-SULFAMOYL-BENZAMIDE"
16950,DB08046,2-chloro-5-[(1S)-1-hydroxy-3-oxo-2H-isoindol-1-yl]benzenesulfonamide
16951,DB08083,"2-(1,3-thiazol-4-yl)-1H-benzimidazole-5-sulfonamide"
16952,DB08165,indane-5-sulfonamide
16953,DB08202,4-({[(4-METHYLPIPERAZIN-1-YL)AMINO]CARBONOTHIOYL}AMINO)BENZENESULFONAMIDE
16954,DB08301,N-({[4-(AMINOSULFONYL)PHENYL]AMINO}CARBONYL)-4-METHYLBENZENESULFONAMIDE
16955,DB08329,Sulthiame
16956,DB08416,"(9BETA,13ALPHA,14BETA,17ALPHA)-2-METHOXYESTRA-1,3,5(10)-TRIENE-3,17-DIYL DISULFAMATE"
16957,DB08418,"(4aS,4bR,10bS,12aS)-12a-methyl-1,3-dioxo-2-(pyridin-3-ylmethyl)-1,2,3,4,4a,4b,5,6,10b,11,12,12a-dodecahydronaphtho[2,1-f]isoquinolin-8-yl sulfamate"
16958,DB08645,"6-CHLORO-3-(DICHLOROMETHYL)-3,4-DIHYDRO-2H-1,2,4-BENZOTHIADIAZINE-7-SULFONAMIDE 1,1-DIOXIDE"
16959,DB08659,2-(hydrazinocarbonyl)-3-phenyl-1H-indole-5-sulfonamide
16960,DB08765,"6-HYDROXY-1,3-BENZOTHIAZOLE-2-SULFONAMIDE"
16961,DB08782,4-(2-AMINOETHYL)BENZENESULFONAMIDE
16962,DB00293,Raltitrexed
16963,DB01643,Thymidine monophosphate
16964,DB03800,Deoxyuridine monophosphate
16965,DB05116,Thymectacin
16966,DB05308,ANX-510
16967,DB05457,OSI-7904L
16968,DB07577,"2,4-Diamino-5-phenyl-6-ethylpyrimidine"
16969,DB08478,N-[2-Chloro-5-(trifluoromethyl)phenyl]imidodicarbonimidic diamide
16970,DB08479,"N-(3,5-dimethoxyphenyl)imidodicarbonimidic diamide"
16971,DB08734,"6,6-DIMETHYL-1-[3-(2,4,5-TRICHLOROPHENOXY)PROPOXY]-1,6-DIHYDRO-1,3,5-TRIAZINE-2,4-DIAMINE"
16972,DB01073,Fludarabine
16973,DB05003,Imexon
16974,DB05420,Gallium maltolate
16975,DB00686,Pentosan polysulfate
16976,DB05309,TP-508
16977,DB02329,Carbenoxolone
16978,DB05064,INCB13739
16979,DB06992,"(3,3-dimethylpiperidin-1-yl)(6-(3-fluoro-4-methylphenyl)pyridin-2-yl)methanone"
16980,DB07017,"(5S)-2-{[(1S)-1-(4-Fluorophenyl)ethyl]amino}-5-(2-hydroxy-2-propanyl)-5-methyl-1,3-thiazol-4(5H)-one"
16981,DB07049,(2R)-1-[(4-tert-butylphenyl)sulfonyl]-2-methyl-4-(4-nitrophenyl)piperazine
16982,DB07056,"2-(6-{[(3-chloro-2-methylphenyl)sulfonyl]amino}pyridin-2-yl)-N,N-diethylacetamide"
16983,DB07310,"(5S)-2-{[(1S)-1-(2-fluorophenyl)ethyl]amino}-5-methyl-5-(trifluoromethyl)-1,3-thiazol-4(5H)-one"
16984,DB07316,"N-{1-[(1-carbamoylcyclopropyl)methyl]piperidin-4-yl}-N-cyclopropyl-4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]benzamide"
16985,DB07619,"N-cyclopropyl-N-(trans-4-pyridin-3-ylcyclohexyl)-4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]benzamide"
16986,DB07624,"1-{[(3R)-3-methyl-4-({4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]phenyl}sulfonyl)piperazin-1-yl]methyl}cyclopropanecarboxamide"
16987,DB07866,"(5S)-2-(Cyclooctylamino)-5-methyl-5-propyl-1,3-thiazol-4(5H)-one"
16988,DB08277,"2-(2-CHLORO-4-FLUOROPHENOXY)-2-METHYL-N-[(1R,2S,3S,5S,7S)-5-(METHYLSULFONYL)-2-ADAMANTYL]PROPANAMIDE"
16989,DB08280,"(1S,3R,4S,5S,7S)-4-{[2-(4-METHOXYPHENOXY)-2-METHYLPROPANOYL]AMINO}ADAMANTANE-1-CARBOXAMIDE"
16990,DB08771,"(5R)-2-[(2-Fluorophenyl)amino]-5-isopropyl-1,3-thiazol-4(5H)-one"
16991,DB00798,Gentamicin
16992,DB02104,"2,4-Diamino-5-Methyl-6-[(3,4,5-Trimethoxy-N-Methylanilino)Methyl]Pyrido[2,3-D]Pyrimidine"
16993,DB02427,"2,4-Diamino-6-[N-(2',5'-Dimethoxybenzyl)-N-Methylamino]Quinazoline"
16994,DB02559,"6-(Octahydro-1h-Indol-1-Ylmethyl)Decahydroquinazoline-2,4-Diamine"
16995,DB02583,"N6-(2,5-Dimethoxy-Benzyl)-N6-Methyl-Pyrido[2,3-D]Pyrimidine-2,4,6-Triamine"
16996,DB02919,"2,4-Diamino-6-[N-(3',4',5'-Trimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine"
16997,DB03060,Sri-9662
16998,DB03125,"2,4-Diamino-5-(3,4,5-Trimethoxy-Benzyl)-Pyrimidin-1-Ium"
16999,DB03351,Sri-9439
17000,DB03695,Piritrexim
17001,DB03886,Biopterin
17002,DB03987,"2,4-Diamino-6-[N-(3',5'-Dimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine"
17003,DB06358,Iclaprim
17004,DB07140,"5-[(3R)-3-(5-methoxybiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine"
17005,DB07141,"5-[(3R)-3-(5-methoxy-4'-methylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine"
17006,DB07142,"5-[(3R)-3-(5-methoxy-3',5'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine"
17007,DB07144,"5-[(3R)-3-(5-methoxy-2',6'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine"
17008,DB08234,"5-[3-(2,5-dimethoxyphenyl)prop-1-yn-1-yl]-6-ethylpyrimidine-2,4-diamine"
17009,DB08406,"[N-(2,4-DIAMINOPTERIDIN-6-YL)-METHYL]-DIBENZ[B,F]AZEPINE"
17010,DB08448,"(4aS)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2H-dibenzo[b,f]azepin-8-ol"
17011,DB08642,"(2R,6S)-6-{[methyl(3,4,5-trimethoxyphenyl)amino]methyl}-1,2,5,6,7,8-hexahydroquinazoline-2,4-diamine"
17012,DB02067,Triglu-5-formyl-tetrahydrofolate
17013,DB02800,"5-hydroxymethyl-5,6-dihydrofolic acid"
17014,DB02824,N-Pyridoxyl-Glycine-5-Monophosphate
17015,DB04590,(2R)-({4-[AMINO(IMINO)METHYL]PHENYL}AMINO){5-ETHOXY-2-FLUORO-3-[(3R)-TETRAHYDROFURAN-3-YLOXY]PHENYL}ACETICACID
17016,DB04593,3-({1-[3-CARBAMIMIDOYL-1-(4-CARBAMIMIDOYL-BENZYLCARBAMOYL)-PROPYLCARBAMOYL]-2-METHYL-BUTYLSULFAMOYL}-METHYL)-BENZOIC ACID
17017,DB04606,2-[2-ETHANESULFONYLAMINO-3-(5-PROPOXY-1H-INDOL-3-YL)-PROPIONYLAMINO]-PENTANEDIOIC ACID 5-AMIDE 1-(4-CARBAMIMIDOYL-BENZYLAMIDE)
17018,DB04758,2-[2-ETHANESULFONYLAMINO-3-(1H-INDOL-3-YL)-PROPIONYLAMINO]-PENTANEDIOIC ACID 5-AMIDE 1-(4-CARBAMIM IDOYL-BENZYLAMIDE)
17019,DB04767,N-[1-(4-CARBAMIMIDOYL-BENZYLCARBAMOYL)-3-METHYLSULFANYL-PROPYL]-3-HYDROXY-2-PROPOXYAMINO-BUTYRAMID
17020,DB07207,2-(4-HYDROXY-5-PHENYL-1H-PYRAZOL-3-YL)-1H-BENZOIMIDAZOLE-5-CARBOXAMIDINE
17021,DB07247,"[2'-HYDROXY-3'-(1H-PYRROLO[3,2-C]PYRIDIN-2-YL)-BIPHENYL-3-YLMETHYL]-UREA"
17022,DB08232,"[5-(5-Amino-1H-pyrrolo[3,2-b]pyridin-2-yl)-6-hydroxy-3'-nitro-3-biphenylyl]acetic acid"
17023,DB11644,Tafamidis
17024,DB05461,OPC-28326
17025,DB04454,Alpha-Aminobutyric Acid
17026,DB03608,Diminazene
17027,DB05511,Piclidenoson
17028,DB06283,Ziconotide
17029,DB11693,Voclosporin
17030,DB11363,Alectinib
17031,DB03559,Cyclohexylformamide
17032,DB05131,TTP889
17033,DB01931,"5,7-Dichlorokynurenic acid"
17034,DB03929,D-Serine
17035,DB04620,Cycloleucine
17036,DB05824,CNS-5161
17037,DB08954,Ifenprodil
17038,DB08964,Gemeprost
17039,DB04727,"1-{4-[4-Amino-6-(4-methoxyphenyl)furo[2,3-d]pyrimidin-5-yl]phenyl}-3-[2-fluoro-5-(trifluoromethyl)phenyl]urea"
17040,DB04849,Cediranib
17041,DB05198,CYC116
17042,DB05578,Ramucirumab
17043,DB05931,Pegdinetanib
17044,DB05984,RAF-265
17045,DB06938,4-[[2-[[4-chloro-3-(trifluoromethyl)phenyl]amino]-3H-benzimidazol-5-yl]oxy]-N-methyl-pyridine-2-carboxamide
17046,DB07183,N-(4-phenoxyphenyl)-2-[(pyridin-4-ylmethyl)amino]nicotinamide
17047,DB07274,"N-cyclopropyl-6-[(6,7-dimethoxyquinolin-4-yl)oxy]naphthalene-1-carboxamide"
17048,DB07326,"6-chloro-N-pyrimidin-5-yl-3-{[3-(trifluoromethyl)phenyl]amino}-1,2-benzisoxazole-7-carboxamide"
17049,DB07333,"N-(CYCLOPROPYLMETHYL)-4-(METHYLOXY)-3-({5-[3-(3-PYRIDINYL)PHENYL]-1,3-OXAZOL-2-YL}AMINO)BENZENESULFONAMIDE"
17050,DB07334,"N-[5-(ETHYLSULFONYL)-2-METHOXYPHENYL]-5-[3-(2-PYRIDINYL)PHENYL]-1,3-OXAZOL-2-AMINE"
17051,DB07514,"3-(2-aminoquinazolin-6-yl)-1-(3,3-dimethylindolin-6-yl)-4-methylpyridin-2(1H)-one"
17052,DB07528,3-(2-aminoquinazolin-6-yl)-4-methyl-1-[3-(trifluoromethyl)phenyl]pyridin-2(1H)-one
17053,DB07537,"N'-(6-aminopyridin-3-yl)-N-(2-cyclopentylethyl)-4-methyl-benzene-1,3-dicarboxamide"
17054,DB08042,"N~4~-methyl-N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine"
17055,DB08519,"N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine"
17056,DB02648,(3-Carboxy-2-(R)-Hydroxy-Propyl)-Trimethyl-Ammonium
17057,DB03832,"3-Carboxy-N,N,N-Trimethyl-2-(Octanoyloxy)Propan-1-Aminium"
17058,DB03059,Acetoacetyl-CoA
17059,DB03612,3-Hydroxybutyryl-Coenzyme A
17060,DB00464,Sodium tetradecyl sulfate
17061,DB09131,Cupric Chloride
17062,DB00241,Butalbital
17063,DB00306,Talbutal
17064,DB00371,Meprobamate
17065,DB00463,Metharbital
17066,DB01351,Amobarbital
17067,DB01353,Butobarbital
17068,DB01354,Heptabarbital
17069,DB01496,"Dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1H,5H)-pyrimidinedione"
17070,DB04903,Pagoclone
17071,DB05087,Ganaxolone
17072,DB13994,AZD-7325
17073,DB02262,Orotic acid
17074,DB02613,Capric dimethyl amine oxide
17075,DB03480,Brequinar Analog
17076,DB03523,Brequinar
17077,DB04281,"2-[4-(4-Chlorophenyl)Cyclohexylidene]-3,4-Dihydroxy-1(2h)-Naphthalenone"
17078,DB04583,"5-Carbamoyl-1,1':4',1''-terphenyl-3-carboxylic acid"
17079,DB05125,SC12267
17080,DB06481,Manitimus
17081,DB07443,(2Z)-N-biphenyl-4-yl-2-cyano-3-hydroxybut-2-enamide
17082,DB07559,"(2Z)-2-cyano-N-(2,2'-dichlorobiphenyl-4-yl)-3-hydroxybut-2-enamide"
17083,DB07561,(2Z)-2-cyano-N-(3'-ethoxybiphenyl-4-yl)-3-hydroxybut-2-enamide
17084,DB07646,"UNDECYLAMINE-N,N-DIMETHYL-N-OXIDE"
17085,DB07975,"2-({[3,5-DIFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)CYCLOPENT-1-ENE-1-CARBOXYLIC ACID"
17086,DB07976,3-{[(3-FLUORO-3'-METHOXYBIPHENYL-4-YL)AMINO]CARBONYL}THIOPHENE-2-CARBOXYLIC ACID
17087,DB07977,"3-({[3,5-DIFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)THIOPHENE-2-CARBOXYLIC ACID"
17088,DB07978,"2-({[2,3,5,6-TETRAFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)CYCLOPENTA-1,3-DIENE-1-CARBOXYLIC ACID"
17089,DB08006,"N-anthracen-2-yl-5-methyl[1,2,4]triazolo[1,5-a]pyrimidin-7-amine"
17090,DB08008,"5-methyl-N-[4-(trifluoromethyl)phenyl][1,2,4]triazolo[1,5-a]pyrimidin-7-amine"
17091,DB08169,(2Z)-N-biphenyl-4-yl-2-cyano-3-cyclopropyl-3-hydroxyprop-2-enamide
17092,DB08172,(2Z)-N-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide
17093,DB08249,"3,6,9,12,15-PENTAOXATRICOSAN-1-OL"
17094,DB02783,4'-Deoxy-4'-Acetylyamino-Pyridoxal-5'-Phosphate
17095,DB05072,AV608
17096,DB05418,GW 597599
17097,DB05421,CP-122721
17098,DB05466,R673
17099,DB05790,SR 140333
17100,DB06634,Casopitant
17101,DB11949,Vestipitant
17102,DB12436,Vofopitant
17103,DB05472,omega interferon
17104,DB00066,Follitropin
17105,DB00094,Urofollitropin
17106,DB09066,Corifollitropin alfa
17107,DB06477,Sumanirole
17108,DB00083,Botulinum toxin type A
17109,DB07069,m-Hydroxyhippuric acid
17110,DB05607,PRX-08066
17111,DB00058,Alpha-1-proteinase inhibitor
17112,DB00099,Filgrastim
17113,DB02341,"Mdl 101,146"
17114,DB03925,Freselestat
17115,DB00168,Aspartame
17116,DB02772,Sucrose
17117,DB01520,Tenocyclidine
17118,DB04036,Coenzyme A persulfide
17119,DB02481,N-Benzylformamide
17120,DB03703,Cyclohexanol
17121,DB04105,N-Heptylformamide
17122,DB00403,Ceruletide
17123,DB04867,Lintitript
17124,DB01022,Phylloquinone
17125,DB01125,Anisindione
17126,DB03856,L-Eflornithine
17127,DB04263,Geneticin
17128,DB06243,Eflornithine
17129,DB03191,3-Oxiran-2ylalanine
17130,DB03611,L-2-amino-4-methoxy-cis-but-3-enoic acid
17131,DB03192,(R)-3-hydroxydecanoyl-CoA
17132,DB01090,Pentolinium
17133,DB05069,ATG003
17134,DB05137,Lobeline
17135,DB05740,RPI-78M
17136,DB14783,Diroximel fumarate
17137,DB05956,EVT-101
17138,DB07557,"3,20-Pregnanedione"
17139,DB08063,"1-BENZYL-3-(4-METHOXYPHENYLAMINO)-4-PHENYLPYRROLE-2,5-DIONE"
17140,DB08601,Tributyltin
17141,DB00038,Oprelvekin
17142,DB02868,Deacetoxyvinzolidine
17143,DB03900,tert-butanol
17144,DB03977,Trimethyllysine
17145,DB04513,N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide
17146,DB08039,"(3Z)-N,N-DIMETHYL-2-OXO-3-(4,5,6,7-TETRAHYDRO-1H-INDOL-2-YLMETHYLIDENE)-2,3-DIHYDRO-1H-INDOLE-5-SULFONAMIDE"
17147,DB13800,Calcium levulinate
17148,DB00524,Metolazone
17149,DB00611,Butorphanol
17150,DB00844,Nalbuphine
17151,DB00854,Levorphanol
17152,DB00899,Remifentanil
17153,DB01081,Diphenoxylate
17154,DB01439,3-Methylthiofentanyl
17155,DB01444,Dimethylthiambutene
17156,DB01497,Etorphine
17157,DB01535,Carfentanil
17158,DB01548,Diprenorphine
17159,DB01565,Dihydromorphine
17160,DB01571,3-Methylfentanyl
17161,DB05050,ADL5859
17162,DB06274,Alvimopan
17163,DB06409,Morphine glucuronide
17164,DB09209,Pholcodine
17165,DB09272,Eluxadoline
17166,DB14146,Loxicodegol
17167,DB02054,Gabaculine
17168,DB02821,Canaline
17169,DB02483,Etheno-NAD
17170,DB00545,Pyridostigmine
17171,DB00733,Pralidoxime
17172,DB00944,Demecarium
17173,DB00981,Physostigmine
17174,DB00989,Rivastigmine
17175,DB01010,Edrophonium
17176,DB01805,Monoisopropylphosphorylserine
17177,DB02166,Propidium
17178,DB02226,"3,8-Diamino-6-Phenyl-5-[6-[1-[2-[(1,2,3,4-Tetrahydro-9-Acridinyl)Amino]Ethyl]-1h-1,2,3-Triazol-4-Yl]Hexyl]-Phenanthridinium"
17179,DB02343,"3,6,9,12,15-Pentaoxaheptadecane"
17180,DB02404,1-Deoxy-1-Thio-Heptaethylene Glycol
17181,DB02673,"(4aS,6R,8aS)-11-[8-(1,3-Dioxo-1,3-dihydro-2H-isoindol-2-yl)octyl]-6-hydroxy-3-methoxy-5,6,9,10-tetrahydro-4aH-[1]benzofuro[3a,3,2-ef][2]benzazepin-11-ium"
17182,DB02825,Methylphosphinate
17183,DB03005,"3,8-Diamino-6-Phenyl-5-[6-[1-[2-[(1,2,3,4-Tetrahydro-9-Acridinyl)Amino]Ethyl]-1h-1,2,3-Triazol-5-Yl]Hexyl]-Phenanthridinium"
17184,DB03283,beta-L-fucose
17185,DB03348,Huperzine B
17186,DB03359,"M-(N,N,N-Trimethylammonio)-2,2,2-Trifluoro-1,1-Dihydroxyethylbenzene"
17187,DB04021,MF268
17188,DB04114,"3-Chloro-9-Ethyl-6,7,8,9,10,11-Hexahydro-7,11-Methanocycloocta[B]Quinolin-12-Amine"
17189,DB04556,NAP-226-90
17190,DB04614,(R)-tacrine(10)-hupyridone
17191,DB04615,(S)-tacrine(10)-hupyridone
17192,DB04616,TACRINE(8)-4-AMINOQUINOLINE
17193,DB04617,"(9S)-9-[(8-AMMONIOOCTYL)AMINO]-1,2,3,4,9,10-HEXAHYDROACRIDINIUM"
17194,DB04859,Zanapezil
17195,DB04864,Huperzine A
17196,DB04892,Phenserine
17197,DB04924,Itopride
17198,DB06525,Ganstigmine
17199,DB07555,"Hydroxy(oxo)(2-{(1S)-2,2,2-trifluoro-1-[2-(trimethylarsonio)ethoxy]ethyl}phenyl)ammonium"
17200,DB07701,"1-BENZYL-4-[(5,6-DIMETHOXY-1-INDANON-2-YL)METHYL]PIPERIDINE"
17201,DB07756,"1-[3-({[(4-AMINO-5-FLUORO-2-METHYLQUINOLIN-3-YL)METHYL]THIO}METHYL)PHENYL]-2,2,2-TRIFLUOROETHANE-1,1-DIOL"
17202,DB07846,"(3,4,8b-Trimethyl-3-oxido-2,3a-dihydro-1H-pyrrolo[2,3-b]indol-3-ium-7-yl) N-(2-ethylphenyl)carbamate"
17203,DB08167,Methylthioninium
17204,DB08357,Diethylene glycol diethyl ether
17205,DB08615,"2-[4-(DIMETHYLAMINO)PHENYL]-6-HYDROXY-3-METHYL-1,3-BENZOTHIAZOL-3-IUM"
17206,DB08996,Dimetacrine
17207,DB13503,Tyrothricin
17208,DB01863,"Inositol 1,3,4,5-Tetrakisphosphate"
17209,DB05971,Archexin
17210,DB06486,Enzastaurin
17211,DB06641,Perifosine
17212,DB07584,"N-[2-(5-methyl-4H-1,2,4-triazol-3-yl)phenyl]-7H-pyrrolo[2,3-d]pyrimidin-4-amine"
17213,DB07585,"5-(5-chloro-7H-pyrrolo[2,3-d]pyrimidin-4-yl)-4,5,6,7-tetrahydro-1H-imidazo[4,5-c]pyridine"
17214,DB06751,Drotaverine
17215,DB00017,Salmon calcitonin
17216,DB01278,Pramlintide
17217,DB05417,GW 468816
17218,DB11582,Thiocolchicoside
17219,DB07664,K-00546
17220,DB00235,Milrinone
17221,DB00922,Levosimendan
17222,DB01427,Amrinone
17223,DB04880,Enoximone
17224,DB05266,Ibudilast
17225,DB00054,Abciximab
17226,DB00775,Tirofiban
17227,DB04863,Lefradafiban
17228,DB06472,Fradafiban
17229,DB00341,Cetirizine
17230,DB00366,Doxylamine
17231,DB00405,Dexbrompheniramine
17232,DB00427,Triprolidine
17233,DB00748,Carbinoxamine
17234,DB00777,Propiomazine
17235,DB00902,Methdilazine
17236,DB00920,Ketotifen
17237,DB00967,Desloratadine
17238,DB00985,Dimenhydrinate
17239,DB01084,Emedastine
17240,DB01106,Levocabastine
17241,DB01146,Diphenylpyraline
17242,DB01237,Bromodiphenhydramine
17243,DB01246,Alimemazine
17244,DB01615,Aceprometazine
17245,DB01619,Phenindamine
17246,DB04837,Clofedanol
17247,DB04890,Bepotastine
17248,DB05079,HY10275
17249,DB05080,OBE101
17250,DB05345,SO-101
17251,DB06766,Alcaftadine
17252,DB08799,Antazoline
17253,DB08800,Chloropyramine
17254,DB08801,Dimetindene
17255,DB08802,Isothipendyl
17256,DB08936,Chlorcyclizine
17257,DB09016,Butriptyline
17258,DB09488,Acrivastine
17259,DB11591,Bilastine
17260,DB04875,Pralnacasan
17261,DB05301,LAX-101
17262,DB05408,Emricasan
17263,DB05507,VX-765
17264,DB07733,"1-METHYL-3-TRIFLUOROMETHYL-1H-THIENO[2,3-C]PYRAZOLE-5-CARBOXYLIC ACID (2-MERCAPTO-ETHYL)-AMIDE"
17265,DB07744,Z-Val-Ala-Asp fluoromethyl ketone
17266,DB07916,3-{6-[(8-HYDROXY-QUINOLINE-2-CARBONYL)-AMINO]-2-THIOPHEN-2-YL-HEXANOYLAMINO}-4-OXO-BUTYRI ACID
17267,DB01537,"4-Bromo-2,5-dimethoxyphenethylamine"
17268,DB04599,Aniracetam
17269,DB05227,APD791
17270,DB05316,Pimavanserin
17271,DB05687,BL-1020
17272,DB06109,YKP-1358
17273,DB06288,Amisulpride
17274,DB08927,Amperozide
17275,DB09194,Etoperidone
17276,DB12163,Sarpogrelate
17277,DB12177,Eplivanserin
17278,DB12465,Ketanserin
17279,DB12555,Nelotanserin
17280,DB13940,"2,5-Dimethoxy-4-ethylthioamphetamine"
17281,DB13948,"N-(2-hydroxybenzyl)-2,5-dimethoxy-4-cyanophenylethylamine"
17282,DB13985,Lutetium Lu 177 dotatate
17283,DB15494,Edotreotide gallium Ga-68
17284,DB01962,Phosphonotyrosine
17285,DB09103,Ancestim
17286,DB00348,Nitisinone
17287,DB02850,DAS869
17288,DB01711,"2,3,4,5,6-Pentafluorobenzyl Alcohol"
17289,DB02131,N-1-methylheptylformamide
17290,DB02249,2-Ethoxyethanol
17291,DB02822,Para-Bromobenzyl Alcohol
17292,DB02871,3-Butylthiolane 1-Oxide
17293,DB03020,5-beta-D-ribofuranosylnicotinamide adenine dinucleotide
17294,DB03061,(R)-N-(1-Methyl-Hexyl)-Formamide
17295,DB03226,Trifluoroethanol
17296,DB04071,Cpad
17297,DB04113,N-Formylpiperidine
17298,DB04312,"2,3-Difluorobenzyl Alcohol"
17299,DB04448,"2,4-Difluorobenzyl Alcohol 2,4-Difluoro-1-(Hydroxymethyl)Benzene"
17300,DB09220,Nicorandil
17301,DB01205,Flumazenil
17302,DB01160,Dinoprost tromethamine
17303,DB00419,Miglustat
17304,DB00226,Guanadrel
17305,DB00344,Protriptyline
17306,DB00830,Phenmetrazine
17307,DB00937,Diethylpropion
17308,DB01170,Guanethidine
17309,DB01579,Phendimetrazine
17310,DB04836,Amineptine
17311,DB05012,XEN2174
17312,DB05964,Amitifadine
17313,DB06156,Tesofensine
17314,DB06333,Trodusquemine
17315,DB06701,Dexmethylphenidate
17316,DB12305,Dasotraline
17317,DB13931,Netarsudil
17318,DB14754,Solriamfetol
17319,DB01113,Papaverine
17320,DB01647,Daxalipram
17321,DB01791,Piclamilast
17322,DB01954,Rolipram
17323,DB01959,"3,5-Dimethyl-1-(3-Nitrophenyl)-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester"
17324,DB02660,Filaminast
17325,DB03349,8-Bromo-Adenosine-5'-Monophosphate
17326,DB03606,(S)-Rolipram
17327,DB03807,"1-(2-Chlorophenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester"
17328,DB03849,Cilomilast
17329,DB04149,(R)-Rolipram
17330,DB06909,"1-ethyl-N-(phenylmethyl)-4-(tetrahydro-2H-pyran-4-ylamino)-1H-pyrazolo[3,4-b]pyridine-5-carboxamide"
17331,DB08299,"4-[8-(3-nitrophenyl)-1,7-naphthyridin-6-yl]benzoic acid"
17332,DB00024,Thyrotropin alfa
17333,DB00167,Isoleucine
17334,DB01992,Coenzyme A
17335,DB00707,Porfimer sodium
17336,DB00298,Dapiprazole
17337,DB00450,Droperidol
17338,DB00610,Metaraminol
17339,DB00723,Methoxamine
17340,DB05469,R450
17341,DB06764,Tetryzoline
17342,DB08950,Indoramin
17343,DB09202,Cirazoline
17344,DB02925,Piretanide
17345,DB11085,Resorcinol
17346,DB11496,2-mercaptobenzothiazole
17347,DB00994,Neomycin
